Column1,ID,weight,female,white,income,highered,interest,party_01,dem_strength_01,rep_strength_01,affect_dem_01,affect_rep_01,troll_01,know_01,cynicism_01,ideo_01,crt_01,age_01,part_online_01,age_grp2,troll,cynicism,know,dem_strength,rep_strength,affect_dem,affect_rep,partyid,ideology,crt,part_online,no_followers,dig_literacy,meantrust,Left,LeanLeft,Center,LeanRight,Right,Bakshy_StrongLeft,Bakshy_LeanLeft,Bakshy_Center,Bakshy_LeanRight,Bakshy_StrongRight,grinberg,grinberg_rep,grinberg_dem,grinberg_rep_black,grinberg_rep_red,grinberg_rep_orange,grinberg_dem_black,grinberg_dem_red,grinberg_dem_orange,Mixed,realnewscount,rep,dem,fakenewstot,black_rep,black_dem,black_no_pol,red_rep,red_dem,red_no_pol,orange_rep,orange_dem,orange_no_pol,fn_dummy,fn_dummy_dem,fn_dummy_rep,rn_dummy,realnews_dem,rn_dummy_dem,realnews_rep,rn_dummy_rep,rn_dummy_center,real_left,real_leanLeft,real_center,real_leanRight,real_right,log_center,log_lean_dem,log_lean_rep,log_extreme_dem,log_extreme_rep,log_fn_dem,log_fn_rep,log_rn_dem,log_rn_rep,log_real,log_fake,black_rep_dummy,black_dem_dummy,black_no_pol_dummy,red_rep_dummy,red_dem_dummy,red_no_pol_dummy,orange_rep_dummy,orange_dem_dummy,orange_no_pol_dummy,black_total,red_total,orange_total,fn_dummy_grinberg,fn_dummy_dem_grinberg,fn_dummy_rep_grinberg,black_rep_dummy_grinberg,black_dem_dummy_grinberg,red_rep_dummy_grinberg,red_dem_dummy_grinberg,orange_rep_dummy_grinberg,orange_dem_dummy_grinberg,black_total_grinberg,red_total_grinberg,orange_total_grinberg,realnewscount_Bakshy,rn_dummy_bakshy,realnews_dem_bakshy,rn_dummy_dem_bakshy,realnews_rep_bakshy,rn_dummy_rep_bakshy,rn_dummy_center_bakshy,real_left_bakshy,real_leanLeft_bakshy,real_center_bakshy,real_leanRight_bakshy,real_right_bakshy,log_center_bakshy,log_lean_dem_bakshy,log_lean_rep_bakshy,log_extreme_dem_bakshy,log_extreme_rep_bakshy,log_rn_dem_bakshy,log_rn_rep_bakshy,log_real_bakshy,fn_dummy_infowars,fn_dummy_repinfowars,realnews_rep_infowars,log_rep_fn_infowars,log_rep_rn,log_extreme_rep_infowars,log_fake_infowars
649,26371,0.935762020345,0,0,1,0,3,1.0,0.111111111111111,0.333333333333333,NA,0.916666666666667,0.0,0.8,0.9,1.0,0.75,0.538461538461538,0.233333333333333,8,1.0,4.5,4,1.66666666666667,3.0,NA,6.5,7,7,3,2.4,1,0.433333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
650,30122,1.03670189449,1,1,8,1,3,0.833333333333333,0.0,0.0,0.305555555555556,0.388888888888889,0.0,0.8,0.95,0.857142857142857,1.0,0.153846153846154,0.0166666666666667,3,1.0,4.75,4,1.0,1.0,2.83333333333333,3.33333333333333,6,6,4,1.1,1,0.9,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
651,56225,1.05719028063,1,1,97,0,2,0.5,0.444444444444444,0.166666666666667,NA,NA,0.0,1.0,0.725,0.571428571428571,0.0,0.0769230769230769,0.133333333333333,2,1.0,3.625,5,3.66666666666667,2.0,NA,NA,4,4,0,1.8,1,NA,0.680526315789474,11,30,8,3,0,8,32,6,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,3,1,1,1,1,1,1,0,2.19722457733622,3.43398720448515,1.38629436111989,2.484906649788,0.0,0.0,0.0,3.73766961828337,1.38629436111989,3.97029191355212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,40,1,2,1,1,1,1,1,0,1,1.94591014905531,3.49650756146648,0.0,2.19722457733622,1.09861228866811,3.71357206670431,1.09861228866811,3.89182029811063,0,0,3,0.0,1.38629436111989,0.0,0.0
652,25639,1.37948403168,1,0,1,1,2,0.166666666666667,0.444444444444444,0.0,1,0.25,0.0,0.2,0.725,0.571428571428571,0.5,0.0769230769230769,0.0166666666666667,2,1.0,3.625,1,3.66666666666667,1.0,7,2.5,2,4,2,1.1,1,NA,0.618,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,0.0,1.38629436111989,0.0,0.693147180559945,0.0,0.0,0.0,1.6094379124341,0.0,1.6094379124341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
653,96272,0.841277953717,1,0,2,0,5,0.0,0.888888888888889,0.0,0.833333333333333,0.0555555555555555,0.0,1.0,0.55,0.142857142857143,0.5,0.846153846153846,0.416666666666667,12,1.0,2.75,5,6.33333333333333,1.0,6,1.33333333333333,1,1,2,3.5,1,NA,0.245405405405405,89,18,18,0,1,86,21,12,1,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,1,1,1,1,1,1,1,0,1,2.94443897916644,2.94443897916644,0.0,4.49980967033027,0.693147180559945,0.0,0.0,4.68213122712422,0.693147180559945,4.84418708645859,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,107,1,1,1,1,1,1,1,1,0,2.56494935746154,3.09104245335832,0.693147180559945,4.46590811865458,0.0,4.68213122712422,0.693147180559945,4.79579054559674,0,0,1,0.0,0.693147180559945,0.693147180559945,0.0
654,45319,0.96924918784,0,1,8,1,5,0.333333333333333,0.166666666666667,0.0555555555555555,0.333333333333333,0,0.0,1.0,1.25,0.428571428571429,0.75,0.461538461538462,0.0666666666666667,7,1.0,6.25,5,2.0,1.33333333333333,3,1,3,3,3,1.4,1,0.633333333333333,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
655,35902,1.23052600842,0,1,97,1,2,0.833333333333333,0.0,0.0555555555555555,0.194444444444444,0.305555555555556,0.0,0.6,1.05,0.714285714285714,0.25,0.0769230769230769,0.0166666666666667,2,1.0,5.25,3,1.0,1.33333333333333,2.16666666666667,2.83333333333333,6,5,1,1.1,1,0.333333333333333,0.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
656,32185,0.968213044065,0,1,9,0,3,0.666666666666667,0.111111111111111,0.222222222222222,0.25,0.805555555555555,0.0,0.8,1.15,0.571428571428571,0.5,0.538461538461538,0.1,8,1.0,5.75,4,1.66666666666667,2.33333333333333,2.5,5.83333333333333,5,4,2,1.6,1,NA,0.16,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0.0,0.693147180559945,0.0,0.0,0.693147180559945,0.0,0.0,0.693147180559945,0.693147180559945,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,1,0.0,0.693147180559945,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0,0,1,0.0,0.693147180559945,0.693147180559945,0.0
657,24104,1.13644786397,1,0,5,1,5,0.5,0.166666666666667,0.166666666666667,0.222222222222222,0,0.0,0.4,1.275,0.571428571428571,0.25,0.384615384615385,0.15,6,1.0,6.375,2,2.0,2.0,2.33333333333333,1,4,4,1,1.9,1,1,0.712666666666667,2,8,15,0,0,3,10,11,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,1,1,1,0,0,2.77258872223978,2.19722457733622,0.0,1.09861228866811,0.0,0.0,0.0,2.39789527279837,0.0,3.25809653802148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,13,1,1,1,1,1,1,1,1,0,2.484906649788,2.39789527279837,0.693147180559945,1.38629436111989,0.0,2.63905732961526,0.693147180559945,3.25809653802148,0,0,0,0.0,0.0,0.0,0.0
658,81513,0.988404503111,0,1,7,1,5,1.0,0.0,0.5,0.333333333333333,0.361111111111111,0.166666666666667,0.8,1.275,0.857142857142857,0.0,0.692307692307692,0.433333333333333,10,2.0,6.375,4,1.0,4.0,3,3.16666666666667,7,6,0,3.6,1,0.866666666666667,0.27,0,1,2,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,1,1,0,1,1.09861228866811,0.693147180559945,0.0,0.0,1.38629436111989,0.0,0.0,0.693147180559945,1.38629436111989,1.94591014905531,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,4,1,0,0,1,0,1,1,0.0,0.693147180559945,0.693147180559945,0.0,1.38629436111989,0.693147180559945,1.6094379124341,1.79175946922805,0,0,3,0.0,1.38629436111989,1.38629436111989,0.0
659,88510,0.946662217359,1,0,10,0,5,1.0,0.0,0.333333333333333,0,0.833333333333333,0.25,1.0,1.15,0.857142857142857,0.25,0.615384615384615,0.416666666666667,9,2.5,5.75,5,1.0,3.0,1,6,7,6,1,3.5,1,NA,0.689615384615385,8,22,9,7,1,5,23,8,2,3,3,3,0,0,0,3,0,0,0,0,47,2,0,2,0,0,0,0,0,0,2,0,0,1,0,1,1,30,1,8,1,1,1,1,1,1,1,2.30258509299405,3.13549421592915,2.07944154167984,2.19722457733622,0.693147180559945,0.0,1.09861228866811,3.43398720448515,2.19722457733622,3.87120101090789,1.09861228866811,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,3,41,1,28,1,5,1,1,1,1,1,1,1,2.19722457733622,3.17805383034795,1.09861228866811,1.79175946922805,1.38629436111989,3.36729582998647,1.79175946922805,3.73766961828337,1,1,8,1.09861228866811,2.19722457733622,0.693147180559945,1.09861228866811
660,11380,0.888605115129,1,1,10,1,5,0.0,0.722222222222222,0.0,0.861111111111111,0,0.125,1.0,0.9,0.142857142857143,0.0,0.769230769230769,0.3,11,1.75,4.5,5,5.33333333333333,1.0,6.16666666666667,1,1,1,0,2.8,1,0.5,0.91,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
661,97752,1.17484706674,0,1,10,1,5,0.333333333333333,0.111111111111111,0.0,0.805555555555555,0.194444444444444,0.0,1.0,0.55,0.428571428571429,0.25,0.153846153846154,0.0833333333333333,3,1.0,2.75,5,1.66666666666667,1.0,5.83333333333333,2.16666666666667,3,3,1,1.5,1,0.966666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
662,98581,0.966828979761,0,1,3,0,4,1.0,0.111111111111111,0.833333333333333,0.0555555555555555,0.861111111111111,0.0,0.6,0.875,0.857142857142857,0.25,0.230769230769231,0.0,4,1.0,4.375,3,1.66666666666667,6.0,1.33333333333333,6.16666666666667,7,6,1,1.0,1,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
663,82214,0.988404503111,0,1,7,1,5,0.5,0.0,0.0,0.333333333333333,0.0277777777777778,0.0,1.0,1.0,0.571428571428571,1.0,0.615384615384615,0.116666666666667,9,1.0,5.0,5,1.0,1.0,3,1.16666666666667,4,4,4,1.7,1,1,NA,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
664,75623,0.96924918784,0,1,10,1,5,0.0,0.5,0.666666666666667,0.305555555555556,0,0.416666666666667,0.6,0.775,0.571428571428571,0.0,0.384615384615385,0.0,6,3.5,3.875,3,4.0,5.0,2.83333333333333,1,1,4,0,1.0,1,1,0.680833333333333,4,9,1,0,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1,1,1,1,0,0,0.693147180559945,2.30258509299405,0.0,1.6094379124341,0.0,0.0,0.0,2.63905732961526,0.0,2.70805020110221,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,10,1,0,0,1,1,1,1,0,0,1.6094379124341,1.94591014905531,0.0,1.6094379124341,0.0,2.39789527279837,0.0,2.70805020110221,0,0,0,0.0,0.0,0.0,0.0
665,16393,1.19934774516,0,1,8,1,5,1.0,0.111111111111111,0.5,0.111111111111111,0.611111111111111,0.0416666666666667,0.6,0.85,1.0,0.0,0.0769230769230769,0.133333333333333,2,1.25,4.25,3,1.66666666666667,4.0,1.66666666666667,4.66666666666667,7,7,0,1.8,1,0.766666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
666,28004,0.966828979761,0,1,10,1,5,0.666666666666667,0.0,0.222222222222222,0.166666666666667,0.111111111111111,0.166666666666667,1.0,0.9,0.571428571428571,0.75,0.230769230769231,0.4,4,2.0,4.5,5,1.0,2.33333333333333,2,1.66666666666667,5,4,3,3.4,1,NA,0.63,4,11,5,1,1,0,7,10,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2,1,1,1,1,1,1,1,1.79175946922805,2.484906649788,0.693147180559945,1.6094379124341,0.693147180559945,0.0,0.0,2.77258872223978,1.09861228866811,3.13549421592915,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7,1,2,1,1,0,1,1,1,0,2.39789527279837,2.07944154167984,1.09861228866811,0.0,0.0,2.07944154167984,1.09861228866811,2.99573227355399,0,0,2,0.0,1.09861228866811,0.693147180559945,0.0
667,34981,1.20185035413,1,0,7,0,3,0.166666666666667,0.333333333333333,0.166666666666667,0.805555555555555,0.444444444444444,0.0,0.6,1.025,0.285714285714286,0.75,0.0,0.0333333333333333,1,1.0,5.125,3,3.0,2.0,5.83333333333333,3.66666666666667,2,2,3,1.2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
668,89754,0.966828979761,0,1,10,1,4,0.166666666666667,0.833333333333333,0.111111111111111,0.861111111111111,0,0.166666666666667,0.8,1.075,0.428571428571429,0.0,0.307692307692308,0.416666666666667,5,2.0,5.375,4,6.0,1.66666666666667,6.16666666666667,1,2,3,0,3.5,1,0.933333333333333,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
669,47968,0.871383915631,1,1,97,1,5,0.0,0.222222222222222,0.0555555555555555,0.722222222222222,0.0833333333333333,0.0,1.0,0.775,0.285714285714286,0.25,0.692307692307692,0.166666666666667,10,1.0,3.875,5,2.33333333333333,1.33333333333333,5.33333333333333,1.5,1,2,1,2.0,1,0.6,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
670,66021,0.96924918784,0,1,12,0,4,0.833333333333333,0.166666666666667,0.111111111111111,0.444444444444444,0.416666666666667,0.0,1.0,1.125,0.714285714285714,0.75,0.461538461538462,0.0166666666666667,7,1.0,5.625,5,2.0,1.66666666666667,3.66666666666667,3.5,6,5,3,1.1,1,0.733333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
671,26753,0.852231727258,1,1,1,1,4,0.0,0.555555555555555,0.0,0.75,0.0277777777777778,0.0,0.6,1.225,0.142857142857143,1.0,0.153846153846154,0.3,3,1.0,6.125,3,4.33333333333333,1.0,5.5,1.16666666666667,1,1,4,2.8,1,NA,0.808,3,7,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,1,1,0,0,0,0.0,2.07944154167984,0.0,1.38629436111989,0.0,0.0,0.0,2.39789527279837,0.0,2.39789527279837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,0,0,0,1,1,0,0,0,0.0,2.19722457733622,0.0,1.09861228866811,0.0,2.39789527279837,0.0,2.39789527279837,0,0,0,0.0,0.0,0.0,0.0
672,84689,0.892621120892,1,1,2,1,3,0.333333333333333,0.0,0.0,0,0,0.0,0.4,1.4,0.428571428571429,0.75,0.153846153846154,0.0,3,1.0,7.0,2,1.0,1.0,1,1,3,3,3,1.0,1,0.9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
673,17851,1.3809603016,1,0,2,1,3,0.166666666666667,0.444444444444444,0.388888888888889,0.777777777777778,0.416666666666667,0.5,0.0,0.8,0.571428571428571,0.5,0.0769230769230769,0.0,2,4.0,4.0,0,3.66666666666667,3.33333333333333,5.66666666666667,3.5,2,4,2,1.0,1,NA,0.91,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0.0,1.6094379124341,0.0,0.0,0.0,0.0,0.0,1.6094379124341,0.0,1.6094379124341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,1,0,0,0,0.0,1.6094379124341,0.0,0.0,0.0,1.6094379124341,0.0,1.6094379124341,0,0,0,0.0,0.0,0.0,0.0
674,92200,1.01409908246,0,1,6,1,5,0.0,0.722222222222222,0.0,0.944444444444445,0,0.0,1.0,1.2,0.571428571428571,0.75,0.461538461538462,0.0833333333333333,7,1.0,6.0,5,5.33333333333333,1.0,6.66666666666667,1,1,4,3,1.5,1,1,0.56375,1,8,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,1,1,1,1,0,0,0.693147180559945,2.19722457733622,0.0,0.693147180559945,0.0,0.0,0.0,2.30258509299405,0.0,2.39789527279837,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,1,0,1,1,0,0,2.19722457733622,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,2.30258509299405,0,0,0,0.0,0.0,0.0,0.0
675,28726,0.870004470689,1,1,10,1,5,1.0,0.0,0.833333333333333,0.111111111111111,0.805555555555555,0.0,0.6,0.95,0.857142857142857,0.0,0.384615384615385,0.166666666666667,6,1.0,4.75,3,1.0,6.0,1.66666666666667,5.83333333333333,7,6,0,2.0,1,0.866666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
676,15504,1.08467301616,1,1,4,0,3,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.805555555555555,0.0416666666666667,0.0,1.075,0.714285714285714,0.0,0.0769230769230769,0.0666666666666667,2,1.25,5.375,0,2.0,5.0,3,5.83333333333333,6,5,0,1.4,1,0.2,NA,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
677,67668,0.852231727258,1,1,2,0,3,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.444444444444444,0.0,0.4,0.85,0.714285714285714,0.5,0.307692307692308,0.0833333333333333,5,1.0,4.25,2,2.0,2.0,3,3.66666666666667,2,5,2,1.5,1,0.566666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
